31.401,428.19,331.77
26.988,424.42,372.01
24.448,419.3,450.11
35.056,422.05,490.51
26.983,424.77,501.79
27.175,483.63,136.16
25.162,474.59,163.69
22.407,473.41,271
27.102,476.12,413.54
26.964,483.42,447.41
33.031,483.04,476
22.494,473.39,506.61
28.672,476.02,67.478
27.384,484.54,4.5588
63.782,502.09,200.83
65.439,0.41478,264.9
60.932,510.57,292.95
64.525,510.33,307.57
60.231,505.57,322.01
55.623,503.98,337.5
60.566,505.32,348.08
55.668,504.74,388.81
62.652,507.8,442.49
57.788,502.56,477.1
64.176,504.36,496.35
56.192,512,507.39
57.813,510.81,134.06
65.569,503.26,109.85
59.064,501.22,86.101
55.034,506.27,56.089
55.98,503.9,24.83
54.556,509.27,14.658
68.52,46.39,65.135
58.909,43.674,98.99
66.194,47.912,118.84
62.948,48.23,155.8
59.434,49.45,188.69
64.373,45.008,220.07
65.547,54.579,271.61
68.589,46.275,306.79
60.077,42.812,367.32
65.874,50.531,449.81
64.405,42.856,9.679
67.029,109.41,95.739
69.183,114.59,114.79
71.682,105.76,263.01
65.959,107.47,283.21
65.28,114.15,302.11
72.204,104.62,424.52
65.51,108.52,457.12
60.91,114.69,493.4
69.97,103.16,44.913
63.114,104.7,7.0895
48.756,158.68,35.142
55.137,163.25,45.313
54.038,156.24,99.189
52.35,158.29,195.11
50.044,163.94,227.47
49.638,163.25,241.03
48.556,162,300.09
59.668,165.25,339.89
49.401,154.09,406.87
60.664,159.06,432.17
49.103,159.9,504.55
59.596,209.38,281.57
53.374,210.53,307.99
64.575,210.28,327.51
64.989,203.11,347.61
56.593,212.49,364.65
56.961,203.57,385.81
53.609,213.53,420.95
59.846,204.19,434.06
60.433,202.6,457.02
60.595,203.32,478.2
55.386,206.14,502.97
55.508,214.41,194.96
64.639,207.98,170.48
58.525,209.41,72.554
53.9,211.33,16.218
68.444,262.1,290.16
70.202,263.62,325.3
64.615,263.31,374.2
59.851,267.61,404.11
67.619,269.7,416.46
62.213,260.85,425.48
61.193,258.31,435.63
62.58,267.61,487.21
64.677,269.33,259.19
59.85,258.79,253.1
61.777,263.96,188.79
63.393,258.45,153.28
65.334,266.72,120.3
63.717,262.03,71.018
62.464,260.19,13.669
55.026,318.39,71.038
60.327,315.25,158.17
56.413,319.5,194.64
64.518,319.03,209.31
63.392,317.15,221.24
54.471,322.78,255.58
58.173,324.99,304.18
63.948,314.69,312.9
56.598,313.98,375.67
58.895,318.28,406.94
54.167,316.9,436.31
56.864,318.41,456.99
68.759,377.13,363.79
64.137,377.93,418.14
63.247,372.13,461.6
64.388,368.81,491.27
64.035,374.54,316.67
63.954,368.46,246.92
60.255,378.43,214.41
57.127,372.49,178.11
57.369,367.72,168.5
67.528,368.61,137.32
57.995,367.33,104.48
65.494,371.18,96.522
60.693,367.38,73.055
69.566,370.21,49.047
67.39,409.85,416.71
66.273,411.3,464.08
63.003,420.56,496.68
70.468,413.18,325.17
63.386,417.48,300.27
67.571,413.31,264.42
68.424,410.03,209.64
64.926,412.73,177.5
60.975,411.35,149.02
72.096,411.24,145.36
64.826,422.02,107.24
63.538,420.48,54.727
69.297,416.04,17.77
61.714,465.25,208.1
61.101,467.48,243.51
60.4,471.43,288.93
59.23,470.76,338.72
64.687,470.13,408.71
60.606,466.05,191.55
58.672,472.85,166.9
62.571,474.48,147.31
62.978,466.23,117.31
59.519,469.2,83.415
55.451,474.5,67.247
62.935,470.15,33.902
56.116,475.3,14.088
90.105,510.8,51.197
89.423,505.1,100.13
83.603,0.99159,150.49
87.404,504.5,277.97
83.547,505.25,296.05
80.269,510.99,305.81
87.5,505.89,329.21
83.453,502,352.77
82.162,0.16923,382.48
82.248,501.66,417.07
90.063,510.02,429.99
83.572,502.69,451.2
86.841,505.59,479.99
78.928,500.63,507.84
87.335,508.67,18.035
86.166,505.72,3.6941
89.649,51.482,39.9
82.975,54.528,118.04
85.358,59.908,179.53
95.986,57.006,178.42
84.812,61.482,238.71
94.117,52.628,252.99
94.023,61.358,270.16
84.756,60.954,297.94
91.404,49.915,311.79
86.87,54.158,328.2
95.071,59.851,362.01
92.421,56.995,393.73
84.499,55.494,422.48
92.006,56.388,457.94
82.701,57.973,19.553
94.554,105.75,2.5371
97.17,107.2,20.193
91.95,101.51,49.297
92.352,104.1,76.338
97.966,102.26,112.84
97.736,104.02,164.23
98.408,111.1,180.36
89.395,112.07,202.51
94.443,109.94,234.81
88.098,108.98,388.85
91.702,102.14,491.62
85.879,149.57,164.28
91.305,157.91,229.43
91.478,157.95,256.87
81.326,156.12,290.9
90.97,153.36,300.96
89.402,159.3,333.64
81.198,161.75,384.02
87.669,150.54,408.03
89.792,158.85,426.29
87.53,161.84,464.55
85.336,149.89,504.93
90.276,152.51,115.69
90.061,157.36,49.152
95.384,210.36,303.28
94.056,211.23,343
89.737,212.56,382.04
92.155,209.53,431.77
96.519,214.34,453.66
93.712,215.76,472.2
93.806,207.86,504.24
97.35,207.03,245.43
88.55,212.99,231.06
95.235,211.82,206.14
95.782,207.26,170.45
92.518,260.4,124.42
97.947,265.55,157.78
95.652,265.39,168.21
92.164,264.38,199.51
95.232,264.46,248.26
97.8,263.63,299.55
93.094,254.09,381.23
98.246,262.56,414.18
93.131,261.11,481.19
99.603,266.03,108.01
95.054,261.96,39.078
89.79,261.1,19.943
90.945,307.1,349.19
94.313,307.56,370.66
94.284,310.82,391.74
91.522,309.16,422.07
95.285,316.53,268.33
90.226,314.36,166.32
99.614,311.67,143.2
97.632,311.41,115.39
97.27,311.94,91.444
90.218,308.89,73.169
98.56,316.45,39.954
99.211,312.96,20.722
84.058,369.74,343.88
91.94,366.86,325.54
82.486,369.86,264.76
83.907,371.08,235.03
84.019,363.04,182.07
86.82,372.59,163.89
82.192,362.37,62.949
88.717,368.4,40.185
88.122,362.9,10.841
81.235,419.41,333.32
83.093,412.17,354.81
89.095,413.65,372.55
85.822,414.15,388.96
87.215,418.82,433.91
83.919,423.93,451.82
88.126,413.21,318.73
91.224,418.28,279.9
88.184,422.24,237.24
86.129,418.67,215.61
82.367,419.8,122.27
88.737,414.79,90.537
90.982,415.46,24.347
92.482,423.37,3.1565
93.466,468.51,182.34
97.05,470.9,212.6
88.273,471.49,230.32
88.735,464.7,360.86
94.848,465.3,374.44
96.792,469.08,417.1
92.445,466.26,432.92
95.118,468.33,446.2
94.203,469.83,462.75
90.809,472.72,473.56
90.334,474.13,499.15
95.389,475.04,145.42
88.332,474.92,85.741
89.912,473.27,72.972
95.983,475.4,62.166
88.029,467.29,39.796
90.536,468.78,14.296
93.274,470.38,2.4542
123.92,10.274,364.7
133.36,9.0419,394.25
126.35,6.253,448.16
124.13,8.8766,488.26
122.19,0.52442,283.42
121.71,2.7762,262.73
123.97,6.2673,240.07
131.51,1.3041,211.94
133.36,1.6604,197.75
126.14,0.25186,126.05
120.27,56.414,185.99
122.26,58.157,215.86
111.33,47.747,265.76
113.99,47.938,297.18
116.23,49.158,315.73
118.16,49.187,327.1
112.06,59.945,386.86
111.65,50.861,462.18
113.57,53.497,491.49
111,47.916,152.17
113.12,51.672,130.38
123.33,56.681,93.884
121.84,60.011,46.737
123.52,57.595,28.773
120.57,49.126,7.717
123.62,96.591,273.91
127.32,96.28,288.47
125.68,103.28,316.78
123.9,105.61,339.84
123.55,99.048,374.19
128.24,97.378,407.7
124.9,101.1,457.24
124.59,101.65,473.18
129.37,104.88,495.26
124.6,100.13,510.11
129.81,104.36,191.87
124.51,100.93,158.89
127.2,100.24,135.07
124.5,101.67,105.62
126.35,95.439,76.16
120.68,96.676,53.596
119.93,99.949,15.611
114.87,159.89,324.79
115.04,161.61,371.56
118.91,158.57,387.46
124.66,164.7,412.66
123.46,163.04,434.19
123.22,161.83,509.78
115.54,155.86,226.19
120.53,161.46,191.61
115.35,161.61,137.35
123.21,157.09,96.166
126,156.09,55.843
125.29,158.47,30.634
120.27,154.6,6.8032
118.32,209.3,192.83
126.87,209.33,229.59
129.95,206.55,298.07
122.81,210.17,322.94
128.84,206.77,351.33
122.79,213.07,411.17
128.67,210.74,114.16
127.76,206.97,96.978
126.08,214.08,74.005
120.9,207.28,53.42
121.64,253.84,304
123.26,258.89,369.89
123.48,264.18,409.22
117.56,257.2,479.59
124.24,254.23,495.64
118.13,255.01,260.57
118.45,264.58,147.49
127.29,261.71,142.5
116.68,261.86,104.3
120.83,253.88,51.198
118.02,262.4,18.554
121.21,251.97,6.1733
131.32,315.48,172.33
127.7,315.85,262.07
126.54,314.54,297.67
132.17,310.85,340.06
131.54,311.21,414.34
127.63,310.26,438.68
124.74,311.65,477.23
121.56,318.51,154.88
131.94,319.3,138.55
130.98,314.67,98.2
124.61,320.27,83.122
131.3,311.44,59.848
121.81,314.09,55.358
131.45,314.63,42.696
128.17,309.83,20.799
120.88,370.73,183.19
114.65,366.46,243.31
109.9,370.84,303.39
112.34,371.45,383.36
113.59,365.13,467.48
114.55,367.18,508.52
111.51,365.86,150.53
118.76,365.38,117.52
112.34,369.09,80.374
111.53,370.83,57.868
115.84,373.12,34.32
122.98,424.86,352.98
121.07,425.99,443.69
119.34,424.1,456.24
117.72,427.47,486.16
119.29,428.34,265.96
125.08,421.68,237.04
121.49,428.76,191.77
123.91,430.75,167.65
117.14,424.53,140.41
128.61,432.6,123.41
128.45,421.34,79.944
118.6,431.82,53.457
128.31,426.77,22.527
120.93,463.77,249.28
126.31,464.67,276.57
119.85,467.22,290.62
129.15,466.27,331.1
122.98,469.89,425.07
122.47,470.66,480.04
131.02,468.74,66.763
126.46,463.97,52.532
119.16,468.12,32.589
126.89,472.26,4.6254
154.06,505.42,138.42
151.42,509.84,219.58
148,4.181,239.14
156.81,505.42,300.02
147.85,510.75,313.5
151.44,2.9529,339.24
157.14,509.89,449.56
153.58,507.5,488.47
152.59,504.68,116.64
150.75,510.07,89.924
150.92,507.19,36.334
153.92,2.0745,20.174
150.64,45.854,201.58
157.41,52.045,224.61
158.25,44.247,243.55
161.47,45.988,272.89
158.66,51.141,295.6
154.65,43.336,351.75
152.82,50.43,407.27
155.42,43.795,440.51
150.94,46.976,497.72
158.96,52.644,164.09
160.75,44.941,148.39
150.39,41.566,117.21
159.64,42.911,21.163
151.32,103.14,46.71
143.83,98.958,65.633
145.09,101.51,114.78
146.8,106.43,137.92
144.37,102.04,161.19
152.24,98.951,179.97
151.16,100.95,222.53
155.36,108.14,275.05
145.87,100.38,306.63
148.59,108.46,359.07
145.5,97.895,455.28
150.85,101.8,503.57
145.04,96.991,3.5797
152.74,151.02,226.71
160.28,151.66,331.48
151.72,151.6,352.26
158.39,153.88,411.01
161.2,153.8,458.29
155.2,151.82,469.54
160.04,153.94,200.22
153.37,154.63,185.86
149.67,160.09,164.27
157.89,155.04,127.82
154.48,149,83.115
153.45,208.04,149.98
157.03,204.25,179.77
150.68,211.84,198.8
162.46,207.78,236.37
151.76,207.89,263.88
162.38,212.95,283.32
157.08,201.37,352.47
154.08,212.12,373.23
156.56,209.74,388.06
160.13,211.56,476.86
150.35,201.21,123.45
162.69,200.58,82.687
151.35,211.95,60.281
153.8,202.01,55.015
162.33,212.79,29.485
154.88,209.7,4.2824
155.48,258.21,165.23
160.05,261.7,183.81
163.19,256.83,204.47
162.58,258.03,263.65
154.04,263.2,289.48
154.03,260.92,356.1
161.01,264.65,414.71
159.83,256.22,443.68
153.51,265.03,499.23
154.96,262.4,108.19
156.14,254.48,95.86
157.97,260.04,76.086
155.37,260.36,2.0098
148.37,313.82,387.32
151.35,321.75,420.24
145.79,315.04,482.83
141.74,318.48,315.5
147.98,320.64,288.11
145.19,312.43,267.99
143.62,320.6,181.65
142.09,309.85,177.06
140.76,312.4,150.41
143.67,317.19,106.5
148.54,320.09,81.571
147.73,315.18,1.8106
155.29,359.26,347.57
150.44,363.23,367.49
148.04,368.05,415.39
152.82,362.96,433.57
143.8,363.81,454.85
155.04,367.38,496.7
143.96,360.8,283.87
151.44,361.99,225.75
152.32,368.69,165.09
150.95,368.41,120.89
145.11,360.13,59.426
151.79,411.31,56.232
145.31,415.94,159.49
154.25,420.38,204.91
149.33,411.69,349.14
145.06,414.99,396.32
142.95,417.35,418.1
145.46,411.9,500.19
145.72,417.46,28.527
150.58,473.95,266.03
151.9,472.55,289.73
149.76,467.66,303.54
153.07,464.06,338.55
142.32,468.83,352.01
149.32,469.34,386.61
145.59,471.49,431.55
152.19,462.17,430.12
148.49,468.43,499.83
142.32,465.06,251.62
146.98,462.21,230.16
141.8,469.35,187.52
143.87,465.27,99.448
147.43,465.39,77.488
149.24,462.09,57.432
189.49,0.71753,88.623
179.12,0.86841,220.83
179.11,3.7221,239.84
188.43,0.31971,263.6
188.15,4.6841,384.69
182.77,8.8319,417.7
188.6,5.0558,438.15
191.21,2.7579,476.65
184.47,5.8889,19.073
179.67,47.193,301.59
179.78,49.872,325.85
180.61,51.282,355.58
175.23,57.946,411.17
179.24,58.716,454.09
179.07,57.919,506.7
175.46,51.187,257.23
178.62,58.338,214.38
178.6,57.889,171.3
182.2,54.788,140.49
184.68,50.465,118.48
183.84,51.687,84.407
182.62,48.616,57.462
184.14,55.019,35.088
181.65,53.731,4.6854
193.25,105.64,349.42
190.33,105.98,367.69
194.55,106.61,386.41
189.4,109.54,455.16
184.94,105.47,474.68
194.3,112.17,303.13
191.12,112.37,256.12
187.06,113.16,213.7
183.69,111.83,132
189.14,105.04,114.64
192.75,105.67,70.926
183.01,115.87,26.222
177.87,162.08,384.54
179.37,164.25,410.08
173.69,167.14,315.76
175.37,167.32,269.32
176.37,166.97,145.27
174.03,168.75,112.27
177.37,159.45,88.892
175.89,166.06,67.03
180.29,167.29,18.761
175.44,207.8,59.343
187.05,206.67,81.335
178.59,204.49,119.49
182.14,213.4,156.35
187.82,211.46,185.45
183.34,204.29,245.15
180.74,202.99,317.32
178.67,213.19,323.44
184.02,205.84,382.66
176.69,207.95,413.2
184.93,205.28,462.27
182.69,201.45,498.09
187.06,203.03,35.197
178.38,206.51,29.864
181.85,254.28,106.79
187.64,251.94,193.35
188.03,254.86,248.34
185.51,253.7,304.46
179.69,259.68,339.27
178.18,254.41,433.09
177.52,258.19,469.57
184.79,253.91,502.68
184.9,257.18,78.317
177.03,261.18,52.228
186.13,262.77,21.197
186.66,325.89,22.389
189.5,324.43,57.364
182.63,316.32,70.496
185.17,323.78,105.17
178.44,324.57,179.56
184.74,317.4,206.68
189.12,315.35,231.27
178.99,315.76,255.71
185.67,324.99,281.57
187.42,320.96,351.08
181.95,321.27,384.35
184.24,326.31,418.4
189.32,327.04,444.72
185.45,320.75,470.4
181.05,373.3,411.45
173.58,367.98,442.26
173.38,369.75,463.12
181.76,372.26,262.28
173.43,364.35,249.8
185.04,373.64,230.84
177.43,375.69,153.91
176.77,376.44,115.97
176.63,374.46,101.81
179.93,370.42,73.802
180.79,367.36,52.221
183.16,424.55,170.76
186.41,420.49,194.51
192.72,419.22,203.43
182.13,423.5,285.08
181.83,418.21,318.58
180.63,418.57,343.87
180.75,428.54,388.53
188.78,423.07,483.98
188.59,424.33,503.37
189.88,425.38,140.19
183.31,419.55,122.41
188.68,426.99,73.619
187.62,417.26,28.839
172.99,475.79,173.71
177.04,485.52,175.74
185.22,483.75,223.63
185.19,476.68,260.31
181.19,480.15,308.49
174.76,478.85,352.86
179.16,479.44,423.73
180.2,474.03,481.96
182.75,480.97,112.33
177.78,477.09,102.74
182.06,475.85,77.715
182.84,482.34,55.979
180.16,483.4,44.749
174.75,472.74,14.355
212.47,0.29879,126.5
207.36,1.3424,150.95
208.35,507.23,171.78
212.07,506.39,209.36
214.46,501.75,237.32
212.37,511.89,406.15
209.92,503.16,414.4
217.69,511.43,435.19
213.57,510.55,485.83
209,1.4911,41.708
205.97,509.94,18.068
210.05,56.901,334.91
213.78,50.482,463.51
213.91,53.656,510.52
207.38,51.746,318.48
214.06,53.369,298.34
211.48,57.382,272.15
212.32,56.432,193.87
216.22,61.223,133.14
204.16,53.06,58.256
215.99,59.409,18.133
212.69,113.92,356
215.7,104.09,373.33
215.06,111.1,493.32
220.61,110.67,209.23
212.29,107.23,158.24
222.08,110.47,140.05
214.07,106.73,122.02
218.39,112.7,95.622
207.65,158.55,291.11
209.85,162.65,304.59
207.23,157.35,328.89
205.86,166.87,344.98
204.59,156.14,349.48
208.64,159.78,374.27
208.06,167.58,403.7
213.08,158.51,420.64
208.25,165.38,430.92
208.52,158.78,457.4
201.97,159.41,488.65
208.24,159.75,269.8
205.12,167.58,207.27
213.06,167.36,193.6
204.82,161.24,170.93
206.66,164.69,139.67
213.35,160.99,100.7
206.54,158.95,63.488
204.2,168.65,12.687
213.48,215.7,322.61
216.03,216.6,342.64
213.99,217.58,378.83
213.1,206.73,390.91
213.35,211.81,413.28
208.25,210.97,454.99
206.69,207.47,484.59
209.64,210.96,223.43
205.16,217.55,186.1
215.08,214.04,134.53
212.57,213.23,144.79
205.05,216.81,123.1
206.8,213.15,81.497
213.54,208.75,8.3263
212.03,267.59,451.84
217.4,265.97,200.75
218.36,261.61,158.03
218.72,270.74,112.8
222.71,265.29,68.946
216.96,318.79,79.901
209.33,318.03,95.056
208.83,322.55,117.1
206.31,321.66,136.73
212.07,320.78,214.85
212.67,320.74,251.7
216.02,320.58,267.76
215.21,312.71,289.3
209.52,319.92,427.31
208.57,314.9,446.59
210.28,323.33,456.25
207.23,324.51,485.85
216.82,320.71,502.15
216.86,313.74,53.146
209.74,313.48,12.08
212.42,365.5,236.05
224.24,369.57,261.72
217.58,369.03,288.12
220.79,366.31,411.87
212.74,372.65,443.02
216.97,365.57,463.98
213.58,366.35,121.76
215.38,368.57,96.576
214.15,365.9,37.625
215.71,369.77,16.278
211.71,416.91,149.83
218.06,420.63,189.48
212.01,416.85,214.51
221.96,420.63,239.86
214.95,422.84,266.27
216.23,422.9,282.46
211.58,414.59,320.37
211.93,412.53,363.61
222.27,415.34,449.3
214.36,411.09,81.697
221.93,419.8,53.974
218.47,467.93,83.71
215.16,470.77,133.99
221.37,478.28,165.95
215.57,470.99,191.16
217.23,478.9,206.4
218.91,475.36,250.95
212.83,473.2,280.11
212.14,472.81,332.03
212.93,479.14,356.27
213.24,475.54,367.85
221.51,478.15,382.12
218.32,470.29,405.09
221.69,473.31,445.1
218.81,474.52,463.69
212.19,478.61,494.06
212.47,469.65,1.3505
238.08,6.1715,123.14
231.47,5.9037,169.98
235.17,9.5305,224.19
238.52,0.029141,283.45
239,8.6963,300.63
231.65,6.7251,334.31
239.69,9.8394,370.17
235.18,510.82,407.26
234.68,2.7674,421.05
234.14,9.844,434.05
233.12,6.2847,481.52
243.32,9.3796,105.39
236.77,510.81,98.595
231.62,7.9945,70.272
243.56,4.4864,32.448
237.76,47.347,220.96
239.86,52.757,239.64
240.53,48.29,296.97
248.58,45.251,319.18
234.61,48.784,355.91
240.06,54.521,363.91
236.38,44.268,386.64
245.88,42.363,448.44
242.63,45.007,199.93
248.69,49.048,173.2
246.61,44.958,127.14
241.4,54.509,108.77
240.56,43.814,73.881
244.67,48.131,49.048
239.56,52.25,9.9653
242.29,104.54,343.04
246.11,101.77,371.51
248.38,103.75,399.37
235.95,107.89,441.92
245.41,107.96,297.34
244.49,103.26,254.23
243.43,101.48,222.27
247.4,106.12,191.63
237.73,107.57,171.86
243.19,103.39,144.67
240.96,111.5,119.76
243.02,102.78,101.18
240.93,107.01,72.128
237.99,107.64,23.755
240.82,99.582,6.3393
246.57,154.61,351.31
247.41,152.46,376.52
243.43,162.18,498.86
242.14,157.13,325.56
245.54,161.22,291.46
242.69,156.52,233.08
241.12,155.05,211.57
246.37,158.12,153.14
239.92,157.1,144.11
236.84,162.95,130.54
242.49,155.19,99.403
244.97,162.71,44.874
245.56,164.83,32.463
237.52,214.07,72.976
239.7,217.06,89.647
242.08,213.65,111.8
240.02,213.13,166.99
244.09,212.04,216.43
239.93,210.91,235.77
233.49,208.47,263.93
231.65,219.77,319.16
239.51,216.58,326.77
232.31,211.94,360.72
242.3,214.46,407.53
235.44,217.53,428.64
239.75,211.15,508.66
238.98,212.57,57.881
242.92,209.38,8.1873
240.59,259.45,126.94
238.94,264.44,157.43
247.47,264.08,178.59
239.56,260.75,207.45
238.36,268.9,200.5
246.8,261.43,238.07
248.47,269.2,268.28
250.1,270.2,315.98
239.6,268.72,348.48
248.79,267.94,395.21
238.23,258.09,404.53
237.92,266.3,429.81
248.21,259.69,480.25
239.43,266.36,510.6
243.9,268.31,61.98
247.32,267.31,40.742
244.81,257.75,27.333
242.79,322.37,319.98
233.3,313.46,335.46
233.56,314.58,390.45
235.48,324.26,286.59
238.91,319.68,268.73
237.04,312.31,260.76
236.27,315.78,235.44
232.77,323.75,215.14
238.47,320.59,182.86
241.79,319.32,113.15
234.07,324.12,40.034
236.17,322.53,22.475
242.1,367.27,211.33
244.96,359.15,237.12
249.51,358.95,264.72
238.81,369.21,287.97
247.97,361.2,362.38
247.97,366.76,389.44
247.39,365.92,483.01
248.42,363.47,172.56
243.5,361.9,129.67
248.29,369.26,43.399
248.2,366.03,5.6247
252.43,414.18,97.554
250.34,423.61,137.36
248.78,415.65,146.35
246.31,423.8,168.56
241.92,425.28,201.36
249.58,420.69,261.62
241.67,418.84,327.9
250.35,424.19,376.62
251.11,422.86,430.87
252.43,414.83,8.6828
233.91,476.79,319.85
243.48,478.36,338.1
237.53,474.13,365.47
244.44,476.41,357.89
242.4,475.02,493.81
236.07,467.76,503.7
238.15,470.66,295.49
237.67,467.17,282.98
239.07,467.29,245.68
234.34,469,224.54
231.94,468.17,183.23
234.06,474.03,125.87
240.96,477.99,80.366
243.24,469.62,57.682
237.77,469.44,18.805
269.82,511.59,42.923
268.76,8.8383,79.204
271.31,511.7,86.081
266.39,510.72,110.58
263.76,0.41395,145.85
263.67,2.7553,198.89
269.45,6.0807,235.08
273.51,8.9287,281.32
262.19,1.5911,335.42
265.47,0.20045,395.71
262.6,510.3,416.68
266.91,2.5841,452.74
267.63,0.623,489.91
263.11,5.7533,504.87
265.47,5.3833,23.353
266.78,51.281,189.04
265.75,53.749,202.37
266.16,48.508,240.12
276.04,54.689,241.09
273.25,46.744,271.99
270.05,51.477,307.72
270.55,50.101,334.4
268.33,49.154,433.24
269.45,45.79,474.66
276.24,56.46,165.05
273.68,48.886,145.1
277.74,102.57,296.51
273.03,107.28,315.67
271.24,107.91,366.06
270.7,99.721,427.18
279.42,99.997,454.39
274.77,108.91,481.43
280.69,99.029,509.2
273.12,104.66,241.17
273.56,104.57,182.86
270.38,101.31,156.33
276.66,105.64,63.024
273.15,98.879,23.509
271.87,159.54,333.27
274.02,166.27,372.46
271.29,160.3,407.93
276.95,159.51,429.33
274.94,156.97,464.06
272.89,155.5,284.21
273.06,158.69,274.15
271.84,155.4,242.94
272.17,160.68,207.45
272.88,155.8,186.64
271.03,157.01,113.89
